epoch, max, min, mean, standev
123, 7.000000, 4.000000, 5.632075, 1.007831
124, 7.000000, 4.000000, 5.695238, 0.931539
125, 8.000000, 4.000000, 5.790476, 1.053339
126, 9.000000, 4.000000, 5.961165, 1.018672
127, 7.000000, 4.000000, 5.742857, 1.047236
128, 8.000000, 3.000000, 5.943396, 1.031228
129, 7.000000, 3.000000, 6.000000, 0.965422
130, 9.000000, 4.000000, 6.076190, 0.937419
131, 9.000000, 4.000000, 5.962264, 1.050392
132, 9.000000, 4.000000, 5.794393, 1.138837
133, 9.000000, 4.000000, 5.971154, 1.135967
134, 8.000000, 4.000000, 5.884615, 0.948250
135, 8.000000, 4.000000, 6.047619, 0.881225
136, 8.000000, 4.000000, 6.230769, 0.967740
137, 8.000000, 4.000000, 6.192308, 0.956094
138, 7.000000, 4.000000, 6.133333, 0.821194
139, 8.000000, 4.000000, 6.303922, 0.829997
140, 8.000000, 3.000000, 6.094340, 1.000270
141, 9.000000, 4.000000, 6.171429, 0.914174
142, 8.000000, 4.000000, 6.281553, 0.964238
143, 9.000000, 4.000000, 6.242718, 1.097823
144, 9.000000, 3.000000, 6.104762, 1.224147
145, 9.000000, 3.000000, 6.086538, 1.215679
146, 8.000000, 3.000000, 6.180952, 1.098784
147, 8.000000, 4.000000, 6.134615, 0.955898
148, 8.000000, 4.000000, 6.278846, 0.886323
149, 8.000000, 4.000000, 6.288462, 0.982103
150, 8.000000, 4.000000, 6.216981, 0.894477
151, 8.000000, 4.000000, 6.317308, 0.937508
152, 8.000000, 4.000000, 6.352381, 0.930064
153, 9.000000, 4.000000, 6.179245, 1.040121
154, 8.000000, 3.000000, 6.254717, 0.986203
155, 9.000000, 4.000000, 6.373832, 0.926786
156, 9.000000, 4.000000, 6.355769, 0.964599
157, 8.000000, 3.000000, 6.192308, 1.005586
158, 7.000000, 4.000000, 6.245283, 0.766082
159, 9.000000, 4.000000, 6.323810, 0.849154
160, 9.000000, 4.000000, 6.266667, 0.890837
161, 9.000000, 3.000000, 6.346154, 0.992880
162, 8.000000, 4.000000, 6.343137, 0.814413
163, 8.000000, 4.000000, 6.104762, 0.960006
164, 8.000000, 4.000000, 6.295238, 0.819519
165, 8.000000, 4.000000, 6.132075, 1.069717
166, 8.000000, 4.000000, 6.104762, 0.969970
167, 8.000000, 4.000000, 6.126214, 0.966899
168, 8.000000, 4.000000, 6.028846, 0.949775
169, 8.000000, 4.000000, 6.076190, 1.006663
170, 9.000000, 3.000000, 6.209524, 1.071441
171, 9.000000, 4.000000, 6.342857, 0.988672
172, 8.000000, 4.000000, 6.198113, 0.909420
173, 9.000000, 4.000000, 6.102804, 1.123796
174, 9.000000, 4.000000, 6.161905, 0.951960
175, 8.000000, 3.000000, 6.085714, 1.075195
176, 8.000000, 3.000000, 6.123810, 1.062429
177, 9.000000, 4.000000, 6.132075, 1.005466
178, 9.000000, 4.000000, 6.142857, 0.994490
179, 8.000000, 4.000000, 6.115385, 0.968511
180, 9.000000, 4.000000, 6.144231, 1.046662
181, 8.000000, 4.000000, 6.292453, 0.850400
182, 8.000000, 4.000000, 6.211538, 0.982103
183, 8.000000, 4.000000, 6.038095, 1.108740
184, 8.000000, 4.000000, 6.074766, 1.070187
185, 9.000000, 4.000000, 6.142857, 1.004112
186, 8.000000, 4.000000, 6.076190, 0.967702
187, 9.000000, 4.000000, 6.066038, 0.968739
188, 7.000000, 4.000000, 6.171429, 0.837316
189, 9.000000, 4.000000, 6.173077, 0.979819
190, 9.000000, 4.000000, 6.142857, 1.041712
191, 8.000000, 3.000000, 5.990476, 1.147700
192, 8.000000, 4.000000, 6.240385, 0.908377
193, 9.000000, 4.000000, 6.238095, 0.935659
194, 8.000000, 4.000000, 6.203883, 0.963645
195, 8.000000, 4.000000, 6.123810, 0.916675
196, 8.000000, 4.000000, 6.169811, 0.909963
197, 8.000000, 3.000000, 6.216981, 1.077959
198, 9.000000, 4.000000, 6.133333, 1.000641
199, 8.000000, 3.000000, 6.047619, 1.041273
200, 8.000000, 3.000000, 6.076923, 1.220316
201, 8.000000, 3.000000, 5.934579, 1.245907
202, 8.000000, 3.000000, 5.857143, 1.204388
203, 8.000000, 3.000000, 5.952830, 1.229650
204, 9.000000, 3.000000, 6.028302, 1.222469
205, 9.000000, 3.000000, 6.076190, 1.198519
206, 8.000000, 3.000000, 6.075472, 1.143912
207, 9.000000, 3.000000, 6.037736, 1.129050
208, 8.000000, 3.000000, 6.132075, 0.946930
209, 8.000000, 3.000000, 6.198113, 1.036660
210, 9.000000, 3.000000, 6.112150, 1.135425
211, 8.000000, 3.000000, 6.141509, 1.055044
212, 9.000000, 3.000000, 6.150943, 1.093639
213, 9.000000, 3.000000, 6.066667, 1.012106
214, 8.000000, 3.000000, 6.009346, 1.161451
215, 9.000000, 3.000000, 6.037736, 1.086055
216, 9.000000, 3.000000, 6.221154, 1.023574
217, 9.000000, 3.000000, 6.266667, 1.002561
218, 9.000000, 3.000000, 6.285714, 1.182519
219, 9.000000, 3.000000, 6.339623, 1.003677
220, 9.000000, 3.000000, 6.133333, 1.169045
221, 9.000000, 3.000000, 6.226415, 1.157032
222, 9.000000, 3.000000, 6.142857, 1.251373
223, 8.000000, 3.000000, 5.981132, 1.257216
224, 9.000000, 3.000000, 6.076190, 1.089241
225, 8.000000, 3.000000, 6.226415, 1.080415
226, 8.000000, 3.000000, 6.380952, 0.994030
227, 9.000000, 3.000000, 5.923810, 1.356574
228, 9.000000, 3.000000, 6.228571, 1.178796
229, 8.000000, 3.000000, 6.028571, 1.204616
230, 8.000000, 3.000000, 6.084906, 1.078958
231, 8.000000, 3.000000, 6.209524, 1.044171
232, 8.000000, 3.000000, 6.135922, 1.229128
