epoch, max, min, mean, standev
97, 3656.000000, 2250.000000, 3093.647619, 290.359359
98, 3778.000000, 2263.000000, 3131.628571, 334.115890
99, 3828.000000, 2255.000000, 3136.873786, 298.634201
100, 3977.000000, 2239.000000, 3155.542857, 337.448116
101, 3790.000000, 2230.000000, 3099.019048, 353.655688
102, 3732.000000, 2232.000000, 3063.067308, 393.249773
103, 3761.000000, 2233.000000, 3141.200000, 349.103506
104, 3631.000000, 2238.000000, 3113.132075, 379.412129
105, 3847.000000, 2259.000000, 3166.771429, 356.809615
106, 4068.000000, 2214.000000, 3185.257143, 352.387599
107, 3887.000000, 2209.000000, 3118.912621, 401.773693
108, 4309.000000, 2238.000000, 3224.669811, 420.597573
109, 4130.000000, 2089.000000, 3162.528302, 386.328289
110, 3891.000000, 2229.000000, 3127.361905, 330.735838
111, 3764.000000, 2184.000000, 3070.859813, 392.741536
112, 3734.000000, 2219.000000, 3110.476190, 380.109981
113, 3743.000000, 2216.000000, 3085.219048, 343.265595
114, 3836.000000, 2204.000000, 3118.628571, 374.233711
115, 3716.000000, 2210.000000, 3059.367925, 360.286059
116, 4080.000000, 2210.000000, 3080.728155, 398.339376
117, 3942.000000, 2113.000000, 3057.519231, 413.339560
118, 4099.000000, 2209.000000, 3080.409524, 395.090099
119, 4081.000000, 2206.000000, 3076.368932, 400.541986
120, 3983.000000, 2224.000000, 3087.075472, 378.129222
121, 3917.000000, 2216.000000, 3065.609524, 421.217934
122, 4154.000000, 2233.000000, 3068.198113, 410.620748
123, 3746.000000, 2221.000000, 2978.179245, 417.922636
124, 3634.000000, 2202.000000, 2983.095238, 389.126846
125, 4097.000000, 2236.000000, 3041.961905, 433.948595
126, 4031.000000, 1959.000000, 3070.262136, 423.774588
127, 3762.000000, 2229.000000, 3039.200000, 452.751235
128, 3846.000000, 1992.000000, 3067.632075, 442.088234
129, 3909.000000, 2116.000000, 3083.230769, 427.264708
130, 3911.000000, 2205.000000, 3126.742857, 384.126207
131, 4392.000000, 2207.000000, 3076.339623, 446.688981
132, 4417.000000, 2182.000000, 3036.775701, 487.142618
133, 4253.000000, 2213.000000, 3092.028846, 434.643017
134, 3764.000000, 2205.000000, 3069.673077, 378.242549
135, 3735.000000, 2201.000000, 3121.095238, 382.462932
136, 4034.000000, 2180.000000, 3208.653846, 406.324964
137, 3918.000000, 2201.000000, 3178.403846, 408.944403
138, 3667.000000, 2243.000000, 3160.485714, 343.468230
139, 3666.000000, 2192.000000, 3231.029412, 364.347333
140, 3799.000000, 2003.000000, 3145.018868, 396.987489
141, 4077.000000, 2185.000000, 3169.200000, 376.741684
142, 3743.000000, 2196.000000, 3230.825243, 400.310821
143, 3925.000000, 2216.000000, 3182.757282, 424.902329
144, 4069.000000, 2044.000000, 3152.466667, 459.476522
145, 4091.000000, 2009.000000, 3159.807692, 478.714522
146, 4110.000000, 2012.000000, 3209.552381, 441.531055
147, 3917.000000, 2191.000000, 3136.807692, 396.865708
148, 3995.000000, 2169.000000, 3207.471154, 373.352535
149, 3853.000000, 2209.000000, 3215.759615, 415.157228
150, 3734.000000, 2209.000000, 3167.820755, 375.695844
151, 3718.000000, 2224.000000, 3218.403846, 380.683583
152, 3832.000000, 2185.000000, 3244.057143, 372.775036
153, 4131.000000, 2180.000000, 3165.971698, 413.696932
154, 3894.000000, 2033.000000, 3220.264151, 381.963880
155, 4108.000000, 2198.000000, 3223.411215, 376.067160
156, 4066.000000, 2197.000000, 3223.605769, 384.028478
157, 4008.000000, 1993.000000, 3180.038462, 410.121126
158, 3696.000000, 2222.000000, 3203.283019, 341.574415
159, 4132.000000, 2173.000000, 3220.066667, 368.011112
160, 4109.000000, 2200.000000, 3191.409524, 374.186135
161, 4033.000000, 2083.000000, 3228.432692, 402.457132
162, 3934.000000, 2182.000000, 3240.313725, 338.770929
163, 3827.000000, 2199.000000, 3148.809524, 416.554251
164, 3776.000000, 2251.000000, 3192.000000, 349.572789
165, 3961.000000, 2192.000000, 3162.707547, 420.223273
166, 3927.000000, 2176.000000, 3138.009524, 402.220555
167, 3791.000000, 1935.000000, 3139.747573, 404.369267
168, 3769.000000, 2212.000000, 3114.451923, 389.773842
169, 3690.000000, 2233.000000, 3112.285714, 383.622579
170, 4098.000000, 2040.000000, 3182.238095, 407.092069
171, 4024.000000, 2171.000000, 3205.638095, 390.630485
172, 3909.000000, 1944.000000, 3159.528302, 407.294095
173, 4039.000000, 2189.000000, 3118.495327, 477.024432
