epoch, max, min, mean, standev
270, 2.666667, 0.000000, 0.401294, 0.694452
271, 1.333333, 0.000000, 0.177778, 0.455420
272, 2.666667, 0.000000, 0.377358, 0.682472
273, 2.666667, 0.000000, 0.535826, 0.795371
274, 4.000000, 0.000000, 0.373832, 0.727867
275, 2.666667, 0.000000, 0.358974, 0.649774
276, 2.666667, 0.000000, 0.415094, 0.721274
277, 2.666667, 0.000000, 0.327044, 0.658652
278, 2.666667, 0.000000, 0.364780, 0.676950
279, 2.666667, 0.000000, 0.292063, 0.640004
280, 4.000000, 0.000000, 0.490566, 0.787747
281, 1.333333, 0.000000, 0.294872, 0.556045
282, 2.666667, 0.000000, 0.336570, 0.665841
283, 2.666667, 0.000000, 0.349515, 0.722165
284, 2.666667, 0.000000, 0.266667, 0.596285
285, 2.666667, 0.000000, 0.320513, 0.656760
286, 2.666667, 0.000000, 0.352201, 0.695914
287, 2.666667, 0.000000, 0.380952, 0.709262
288, 2.666667, 0.000000, 0.361371, 0.674671
289, 2.666667, 0.000000, 0.427673, 0.725579
290, 4.000000, 0.000000, 0.500000, 0.834788
291, 4.000000, 0.000000, 0.339623, 0.714152
292, 2.666667, 0.000000, 0.415094, 0.744378
293, 2.666667, 0.000000, 0.276730, 0.573621
294, 2.666667, 0.000000, 0.215873, 0.558503
295, 2.666667, 0.000000, 0.310680, 0.678429
296, 4.000000, 0.000000, 0.431746, 0.837073
297, 2.666667, 0.000000, 0.485981, 0.718548
298, 4.000000, 0.000000, 0.368254, 0.773387
299, 2.666667, 0.000000, 0.307692, 0.594277
300, 2.666667, 0.000000, 0.465409, 0.737046
301, 2.666667, 0.000000, 0.346154, 0.695064
302, 4.000000, 0.000000, 0.330159, 0.686399
303, 2.666667, 0.000000, 0.289308, 0.582052
304, 4.000000, 0.000000, 0.317460, 0.679965
305, 4.000000, 0.000000, 0.271845, 0.656371
306, 2.666667, 0.000000, 0.292063, 0.640004
307, 2.666667, 0.000000, 0.352201, 0.695914
308, 2.666667, 0.000000, 0.317460, 0.679965
309, 2.666667, 0.000000, 0.393651, 0.760652
