epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 5.000000, 4.000000, 4.022857, 0.149877
2, 6.000000, 4.000000, 4.750000, 0.496466
3, 6.000000, 4.000000, 4.267606, 0.505901
4, 6.000000, 4.000000, 5.243243, 0.962457
5, 7.000000, 3.000000, 4.986842, 0.972878
6, 8.000000, 3.000000, 5.144737, 1.546643
7, 8.000000, 3.000000, 5.518987, 1.269573
8, 8.000000, 4.000000, 5.675325, 1.152133
9, 8.000000, 4.000000, 5.792208, 1.067925
10, 8.000000, 4.000000, 5.831169, 1.068725
11, 9.000000, 4.000000, 5.833333, 1.098011
12, 9.000000, 4.000000, 6.402597, 1.425886
13, 9.000000, 4.000000, 6.215190, 1.287722
14, 10.000000, 4.000000, 6.098765, 1.445726
15, 10.000000, 4.000000, 6.179775, 1.386311
16, 10.000000, 4.000000, 6.344828, 1.598165
17, 10.000000, 4.000000, 6.318681, 1.255027
18, 10.000000, 4.000000, 6.430108, 1.271749
19, 10.000000, 4.000000, 6.785714, 1.348921
20, 10.000000, 4.000000, 6.814433, 1.317589
21, 10.000000, 4.000000, 7.130000, 1.440083
22, 10.000000, 4.000000, 7.080808, 1.529818
23, 10.000000, 4.000000, 7.370000, 1.567698
24, 10.000000, 4.000000, 7.530612, 1.681948
25, 10.000000, 4.000000, 7.640000, 1.579669
26, 10.000000, 4.000000, 7.700000, 1.604917
27, 10.000000, 4.000000, 7.760000, 1.491525
28, 10.000000, 4.000000, 7.790000, 1.545897
29, 10.000000, 4.000000, 7.910000, 1.557614
30, 10.000000, 4.000000, 8.050000, 1.506719
31, 10.000000, 4.000000, 8.070707, 1.546903
32, 10.000000, 4.000000, 8.040000, 1.644827
33, 10.000000, 4.000000, 8.190000, 1.561500
34, 10.000000, 4.000000, 8.373737, 1.488636
35, 10.000000, 5.000000, 8.390000, 1.510201
36, 10.000000, 5.000000, 8.470000, 1.431641
37, 10.000000, 5.000000, 8.480000, 1.388844
38, 10.000000, 6.000000, 8.680000, 1.213393
39, 10.000000, 6.000000, 8.460000, 1.258667
40, 10.000000, 6.000000, 8.630000, 1.219828
41, 10.000000, 6.000000, 8.690000, 1.195066
42, 10.000000, 6.000000, 8.790000, 1.148517
43, 10.000000, 6.000000, 8.770000, 1.144641
44, 10.000000, 6.000000, 8.898990, 1.147268
