epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 8.000000, 0.000000, 1.284091, 1.985369
2, 14.000000, 0.000000, 3.138889, 2.884175
3, 14.000000, 0.000000, 4.438356, 2.733467
4, 12.000000, 0.000000, 5.864865, 2.348560
5, 12.000000, 0.000000, 4.712329, 3.168769
6, 14.000000, 0.000000, 5.868421, 3.868995
7, 14.000000, 0.000000, 6.289474, 3.325922
8, 14.000000, 0.000000, 5.544304, 4.050316
9, 14.000000, 0.000000, 5.560976, 3.499903
10, 16.000000, 0.000000, 6.352941, 3.411137
11, 16.000000, 0.000000, 6.325581, 3.414302
12, 14.000000, 0.000000, 6.451613, 3.440539
13, 16.000000, 0.000000, 6.821053, 3.695826
14, 18.000000, 0.000000, 6.957447, 3.764334
15, 16.000000, 0.000000, 7.272727, 3.398133
16, 16.000000, 0.000000, 7.151515, 3.970204
17, 14.000000, 0.000000, 7.535354, 3.074959
18, 16.000000, 0.000000, 7.160000, 2.956657
19, 14.000000, 0.000000, 7.680000, 3.274881
20, 14.000000, 0.000000, 7.200000, 3.165470
21, 18.000000, 0.000000, 7.360000, 3.421619
22, 16.000000, 0.000000, 7.540000, 3.251790
23, 16.000000, 0.000000, 7.640000, 3.677724
24, 18.000000, 0.000000, 7.591837, 4.171174
25, 18.000000, 0.000000, 8.122449, 4.267512
26, 18.000000, 0.000000, 8.383838, 3.621667
27, 18.000000, 0.000000, 7.780000, 3.937851
28, 16.000000, 0.000000, 8.560000, 3.482481
29, 18.000000, 0.000000, 9.120000, 3.426811
30, 18.000000, 0.000000, 8.920000, 3.555278
31, 22.000000, 0.000000, 9.780000, 4.338179
32, 30.000000, 0.000000, 9.500000, 4.852366
33, 28.000000, 0.000000, 8.591837, 4.623643
34, 26.000000, 0.000000, 9.580000, 4.767694
35, 26.000000, 0.000000, 9.900000, 4.768372
36, 26.000000, 0.000000, 10.380000, 4.838357
37, 26.000000, 0.000000, 10.323232, 4.929769
38, 26.000000, 0.000000, 10.200000, 4.649318
39, 26.000000, 0.000000, 10.560000, 5.077819
40, 26.000000, 0.000000, 11.040000, 4.853240
41, 26.000000, 0.000000, 11.840000, 4.728423
42, 26.000000, 0.000000, 12.400000, 6.286108
43, 26.000000, 0.000000, 11.816327, 5.997159
44, 24.000000, 0.000000, 11.474747, 5.529777
45, 26.000000, 0.000000, 11.434343, 5.918083
46, 28.000000, 0.000000, 11.420000, 5.305191
47, 38.000000, 0.000000, 13.140000, 6.157889
48, 42.000000, 0.000000, 14.200000, 7.426407
