epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 6769.000000, 514.000000, 1262.236994, 716.103212
2, 3424.000000, 602.000000, 1386.975904, 435.226377
3, 2918.000000, 533.000000, 1606.125000, 490.789073
4, 5316.000000, 953.000000, 2315.194444, 1255.177746
5, 5646.000000, 907.000000, 3025.944444, 1092.623743
6, 7748.000000, 624.000000, 2254.111111, 1168.449033
7, 5814.000000, 985.000000, 3383.305556, 1122.080671
8, 4817.000000, 1136.000000, 2978.972222, 899.012995
9, 5099.000000, 947.000000, 2675.069444, 1038.620365
10, 5421.000000, 932.000000, 2757.625000, 766.141723
11, 5529.000000, 665.000000, 2476.722222, 1046.255028
12, 8334.000000, 993.000000, 3142.513889, 1228.295727
13, 5163.000000, 704.000000, 2427.055556, 944.304333
14, 3970.000000, 702.000000, 2195.250000, 707.718408
15, 3172.000000, 724.000000, 1769.082192, 583.056000
16, 3741.000000, 709.000000, 1826.452055, 591.305478
17, 3270.000000, 623.000000, 1738.479452, 628.300134
18, 3790.000000, 717.000000, 1845.861111, 675.036677
19, 9047.000000, 953.000000, 3560.666667, 1650.769296
20, 6952.000000, 1103.000000, 3510.388889, 1327.452379
21, 4720.000000, 619.000000, 1864.301370, 648.643171
22, 3454.000000, 486.000000, 1993.458333, 678.502804
23, 6130.000000, 633.000000, 2338.108108, 1027.995290
24, 4695.000000, 802.000000, 2213.722222, 925.355512
25, 10290.000000, 702.000000, 2733.810811, 1913.593318
26, 4707.000000, 658.000000, 2003.581081, 1009.039432
27, 5950.000000, 661.000000, 2086.890411, 968.990161
28, 4518.000000, 636.000000, 2234.121622, 1017.203606
29, 4459.000000, 680.000000, 2023.569444, 877.641684
30, 8968.000000, 673.000000, 2175.472973, 1362.085400
31, 4549.000000, 669.000000, 2157.890411, 874.999041
32, 11475.000000, 1185.000000, 4269.760000, 2005.760150
33, 11495.000000, 925.000000, 4041.826667, 2117.360604
34, 12986.000000, 993.000000, 4287.888889, 2441.412934
