epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 16.666667, 0.000000, 2.034884, 4.241731
2, 16.666667, 0.000000, 7.077626, 3.886714
3, 16.666667, 0.000000, 9.817352, 5.797254
4, 20.000000, 0.000000, 9.906103, 5.374007
5, 16.666667, 0.000000, 11.324201, 5.766542
6, 16.666667, 0.000000, 9.863014, 5.044198
7, 16.666667, 0.000000, 8.949772, 5.207921
8, 16.666667, 0.000000, 9.868421, 5.746259
9, 16.666667, 0.000000, 7.791667, 5.636523
10, 20.000000, 0.000000, 8.059072, 4.851281
11, 20.000000, 0.000000, 8.373016, 4.465967
12, 20.000000, 0.000000, 9.128788, 4.121226
13, 20.000000, 0.000000, 8.977273, 3.794126
14, 20.000000, 0.000000, 9.789474, 3.914286
15, 20.000000, 0.000000, 9.625850, 4.512491
16, 20.000000, 0.000000, 9.285714, 3.459800
17, 20.000000, 0.000000, 9.764310, 2.745953
18, 20.000000, 0.000000, 9.629630, 3.329552
19, 20.000000, 0.000000, 9.965986, 2.969679
20, 20.000000, 0.000000, 9.897959, 2.684395
21, 20.000000, 0.000000, 10.100000, 2.740354
22, 20.000000, 0.000000, 10.233333, 2.518395
23, 20.000000, 3.333333, 10.133333, 2.547858
24, 20.000000, 3.333333, 10.266667, 2.206001
25, 20.000000, 0.000000, 9.800000, 2.587200
26, 20.000000, 0.000000, 9.900000, 2.194524
27, 20.000000, 0.000000, 10.100000, 2.142772
28, 20.000000, 0.000000, 9.700000, 2.227015
29, 20.000000, 0.000000, 9.966667, 1.981678
30, 20.000000, 0.000000, 9.800000, 2.263257
31, 20.000000, 0.000000, 9.833333, 2.085437
32, 20.000000, 0.000000, 9.966667, 1.864970
33, 20.000000, 0.000000, 10.000000, 2.118806
34, 20.000000, 0.000000, 10.133333, 2.166990
35, 20.000000, 0.000000, 10.066667, 2.637041
36, 20.000000, 0.000000, 10.166667, 2.339098
37, 20.000000, 0.000000, 9.800000, 2.312315
38, 20.000000, 0.000000, 9.866667, 2.917496
39, 20.000000, 0.000000, 9.933333, 2.720830
40, 20.000000, 0.000000, 10.133333, 1.830040
41, 13.333333, 6.666667, 9.833333, 0.990981
42, 20.000000, 6.666667, 10.333333, 1.865271
43, 20.000000, 0.000000, 10.166667, 2.290614
44, 20.000000, 0.000000, 10.000000, 2.065156
45, 16.666667, 0.000000, 9.966667, 1.864970
46, 20.000000, 0.000000, 9.933333, 2.064069
47, 16.666667, 0.000000, 9.966667, 1.380886
48, 20.000000, 0.000000, 10.066667, 2.367949
49, 16.666667, 6.666667, 9.966667, 1.207440
50, 20.000000, 6.666667, 10.066667, 1.251710
51, 23.333333, 0.000000, 10.100000, 2.342934
52, 16.666667, 3.333333, 10.033333, 1.297066
53, 16.666667, 0.000000, 10.000000, 1.498222
54, 16.666667, 0.000000, 9.733333, 1.752343
55, 13.333333, 3.333333, 9.866667, 1.152755
56, 23.333333, 6.666667, 10.200000, 1.884427
57, 20.000000, 0.000000, 9.966667, 1.924209
58, 23.333333, 0.000000, 10.166667, 2.737076
59, 20.000000, 6.666667, 10.266667, 1.876071
60, 20.000000, 0.000000, 9.966667, 2.247083
61, 23.333333, 0.000000, 10.033333, 2.037527
62, 13.333333, 6.666667, 10.200000, 1.237281
63, 23.333333, 3.333333, 10.166667, 2.085437
64, 16.666667, 3.333333, 10.200000, 1.484677
65, 16.666667, 6.666667, 10.366667, 1.413023
66, 16.666667, 0.000000, 10.066667, 2.170096
67, 23.333333, 6.666667, 10.566667, 2.121717
