epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 4016.000000, 452.000000, 1264.046512, 620.373928
2, 2611.000000, 742.000000, 1421.917808, 239.470234
3, 2111.000000, 913.000000, 1484.630137, 288.955471
4, 2096.000000, 634.000000, 1435.563380, 250.261220
5, 2484.000000, 768.000000, 1396.794521, 240.869891
6, 3312.000000, 967.000000, 1611.904110, 445.506614
7, 2834.000000, 889.000000, 1533.917808, 340.073062
8, 2274.000000, 901.000000, 1523.710526, 270.950712
9, 2201.000000, 787.000000, 1488.275000, 321.686496
10, 2249.000000, 831.000000, 1651.050633, 342.918765
11, 2407.000000, 745.000000, 1752.857143, 389.765148
12, 2482.000000, 845.000000, 1823.170455, 374.237254
13, 2622.000000, 629.000000, 1896.693182, 441.390263
14, 2734.000000, 821.000000, 1988.915789, 382.273397
15, 2861.000000, 1029.000000, 1986.000000, 421.236055
16, 2835.000000, 1039.000000, 2092.428571, 447.914664
17, 3104.000000, 1061.000000, 2149.696970, 456.897802
18, 3276.000000, 977.000000, 2142.494949, 531.362522
19, 3270.000000, 997.000000, 2287.489796, 530.350229
20, 3779.000000, 1021.000000, 2391.877551, 501.012753
21, 3605.000000, 1006.000000, 2384.990000, 532.903074
22, 3699.000000, 982.000000, 2402.280000, 524.371988
23, 3907.000000, 948.000000, 2411.510000, 540.813706
24, 3680.000000, 953.000000, 2407.270000, 491.642472
25, 3654.000000, 724.000000, 2431.830000, 512.810991
26, 3570.000000, 666.000000, 2448.540000, 450.911096
27, 3249.000000, 1151.000000, 2456.210000, 396.556422
28, 3633.000000, 711.000000, 2481.020000, 523.927167
29, 4038.000000, 1206.000000, 2583.650000, 527.433454
30, 3668.000000, 1147.000000, 2533.050000, 496.011901
31, 3597.000000, 959.000000, 2586.340000, 501.261504
32, 3446.000000, 1204.000000, 2587.670000, 461.916037
33, 3627.000000, 710.000000, 2603.010000, 529.956840
34, 3574.000000, 666.000000, 2645.810000, 538.619160
35, 3957.000000, 669.000000, 2735.690000, 513.615304
36, 3617.000000, 1208.000000, 2790.990000, 422.445538
37, 3836.000000, 1059.000000, 2821.570000, 484.951403
38, 3970.000000, 714.000000, 2848.690000, 515.462971
39, 4343.000000, 967.000000, 2867.580000, 508.184731
40, 4103.000000, 738.000000, 2862.800000, 506.975783
41, 3880.000000, 1167.000000, 2949.380000, 517.508186
42, 3990.000000, 1070.000000, 2939.550000, 478.116557
43, 3925.000000, 890.000000, 2977.410000, 528.226021
44, 4030.000000, 1130.000000, 2995.820000, 494.993672
45, 4083.000000, 695.000000, 2979.170000, 589.065860
46, 4031.000000, 1111.000000, 3030.740000, 569.315034
47, 3979.000000, 1190.000000, 3024.030000, 489.264103
48, 3985.000000, 1323.000000, 3021.670000, 549.866027
49, 4030.000000, 1307.000000, 2990.930000, 517.199789
50, 3883.000000, 1077.000000, 2948.520000, 562.206484
51, 3796.000000, 970.000000, 2949.420000, 600.466034
52, 4364.000000, 1143.000000, 3069.340000, 601.106173
53, 3841.000000, 1170.000000, 2932.460000, 562.207166
54, 3896.000000, 1247.000000, 2945.970000, 586.087187
55, 4263.000000, 1366.000000, 2947.220000, 581.612641
56, 3991.000000, 1389.000000, 2932.970000, 542.570173
57, 4093.000000, 1310.000000, 2933.090000, 603.512849
58, 3999.000000, 1324.000000, 2896.520000, 618.032206
59, 4357.000000, 1327.000000, 2931.210000, 610.284737
60, 4221.000000, 1355.000000, 2910.310000, 584.703874
61, 4365.000000, 1327.000000, 2929.890000, 639.757260
62, 4137.000000, 1507.000000, 2916.200000, 584.034401
63, 4330.000000, 1478.000000, 2879.440000, 614.899636
64, 4415.000000, 1468.000000, 2918.560000, 617.337331
65, 4106.000000, 1405.000000, 2915.330000, 611.662035
66, 4275.000000, 1368.000000, 2880.630000, 662.082674
67, 4523.000000, 1363.000000, 2957.600000, 678.043397
