epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 23.333333, 0.000000, 1.686047, 4.303271
2, 30.000000, 0.000000, 7.342342, 6.978544
3, 30.000000, 0.000000, 12.374429, 8.615222
4, 26.666667, 0.000000, 14.044444, 7.358134
5, 30.000000, 0.000000, 12.882883, 8.902043
6, 30.000000, 0.000000, 12.894737, 9.243089
7, 33.333333, 0.000000, 15.288889, 10.599073
8, 33.333333, 0.000000, 11.255411, 9.927205
9, 40.000000, 0.000000, 14.166667, 10.301025
10, 50.000000, 0.000000, 15.243902, 10.874398
11, 40.000000, 0.000000, 16.592593, 9.049424
12, 40.000000, 0.000000, 16.491228, 10.168421
13, 40.000000, 0.000000, 16.326531, 9.907820
14, 40.000000, 0.000000, 20.068729, 10.551674
15, 43.333333, 0.000000, 18.809524, 9.753550
16, 46.666667, 0.000000, 17.542088, 10.319014
17, 40.000000, 0.000000, 15.200000, 10.098505
18, 40.000000, 0.000000, 16.366667, 10.239500
19, 40.000000, 0.000000, 17.687075, 10.010397
20, 50.000000, 0.000000, 20.066667, 10.593817
21, 40.000000, 0.000000, 19.696970, 9.783262
22, 33.333333, 0.000000, 16.633333, 9.761407
23, 40.000000, 0.000000, 18.800000, 9.692465
24, 46.666667, 0.000000, 16.833333, 9.771520
25, 40.000000, 0.000000, 17.000000, 9.119484
26, 40.000000, 0.000000, 18.733333, 9.637422
27, 40.000000, 0.000000, 19.766667, 10.649555
28, 43.333333, 0.000000, 17.777778, 10.101525
29, 40.000000, 0.000000, 18.754209, 9.459136
30, 33.333333, 0.000000, 17.205387, 9.093955
31, 40.000000, 0.000000, 17.966667, 9.754506
32, 40.000000, 0.000000, 19.366667, 9.843842
33, 40.000000, 0.000000, 17.777778, 10.213148
34, 40.000000, 0.000000, 17.266667, 10.416468
35, 50.000000, 0.000000, 19.233333, 10.003983
36, 43.333333, 0.000000, 19.266667, 10.386255
