epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 5.000000, 4.000000, 4.029070, 0.168493
2, 6.000000, 4.000000, 4.891892, 0.511982
3, 5.000000, 4.000000, 4.369863, 0.486108
4, 6.000000, 4.000000, 4.586667, 0.594873
5, 6.000000, 4.000000, 4.648649, 0.559658
6, 6.000000, 4.000000, 4.644737, 0.582041
7, 6.000000, 4.000000, 4.613333, 0.566958
8, 6.000000, 4.000000, 4.727273, 0.576659
9, 7.000000, 4.000000, 4.894737, 0.722569
10, 7.000000, 4.000000, 5.219512, 0.737436
11, 7.000000, 4.000000, 5.355556, 0.939891
12, 8.000000, 4.000000, 5.410526, 0.916686
13, 8.000000, 4.000000, 5.663265, 1.044809
14, 8.000000, 4.000000, 5.773196, 1.177083
15, 8.000000, 4.000000, 6.112245, 1.191747
16, 8.000000, 4.000000, 5.929293, 1.180216
17, 9.000000, 4.000000, 6.020000, 1.294745
18, 9.000000, 4.000000, 6.330000, 1.341302
19, 9.000000, 4.000000, 6.204082, 1.323532
20, 9.000000, 4.000000, 6.210000, 1.327982
21, 9.000000, 4.000000, 6.353535, 1.247963
22, 9.000000, 4.000000, 6.360000, 1.291151
23, 9.000000, 4.000000, 6.490000, 1.344611
24, 10.000000, 4.000000, 6.730000, 1.362225
25, 10.000000, 4.000000, 6.750000, 1.336171
26, 10.000000, 4.000000, 6.890000, 1.483206
27, 10.000000, 4.000000, 6.910000, 1.557614
28, 10.000000, 4.000000, 7.050505, 1.494027
29, 10.000000, 4.000000, 7.191919, 1.516419
30, 10.000000, 4.000000, 7.555556, 1.379309
31, 10.000000, 4.000000, 7.510000, 1.480479
32, 10.000000, 4.000000, 7.530000, 1.591994
33, 10.000000, 4.000000, 7.727273, 1.420105
34, 10.000000, 4.000000, 7.600000, 1.537412
35, 10.000000, 4.000000, 7.990000, 1.507523
36, 10.000000, 4.000000, 7.700000, 1.534124
