epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 5077.000000, 483.000000, 1190.587209, 690.767747
2, 2325.000000, 765.000000, 1423.635135, 259.403403
3, 2177.000000, 720.000000, 1489.616438, 323.633479
4, 2288.000000, 1047.000000, 1656.453333, 239.376572
5, 2510.000000, 782.000000, 1590.432432, 372.320899
6, 2843.000000, 781.000000, 1687.171053, 385.722193
7, 4359.000000, 821.000000, 1648.946667, 490.474533
8, 2526.000000, 803.000000, 1600.909091, 404.506691
9, 2754.000000, 957.000000, 1799.302632, 379.987965
10, 5039.000000, 688.000000, 1881.951220, 530.028113
11, 12440.000000, 956.000000, 2107.266667, 1210.704612
12, 3582.000000, 1006.000000, 1992.136842, 479.142355
13, 4929.000000, 924.000000, 2084.265306, 583.259850
14, 5652.000000, 1233.000000, 2238.061856, 799.879038
15, 6144.000000, 1025.000000, 2341.887755, 841.080269
16, 6030.000000, 1511.000000, 2396.535354, 821.822257
17, 6676.000000, 923.000000, 2342.200000, 858.941973
18, 6980.000000, 1169.000000, 2556.230000, 1018.673706
19, 5026.000000, 1240.000000, 2468.428571, 774.369021
20, 6804.000000, 734.000000, 2579.080000, 989.743735
21, 4432.000000, 1091.000000, 2586.454545, 726.574775
22, 6308.000000, 1505.000000, 2579.650000, 873.116922
23, 13126.000000, 930.000000, 2734.060000, 1397.736083
24, 7063.000000, 1377.000000, 2731.780000, 1093.751764
25, 10213.000000, 1420.000000, 2853.080000, 1345.498726
26, 9040.000000, 1484.000000, 2964.330000, 1308.883702
27, 9833.000000, 1403.000000, 2815.410000, 1224.470457
28, 7200.000000, 1179.000000, 2965.060606, 1179.617846
29, 8744.000000, 1620.000000, 3267.434343, 1314.886634
30, 7327.000000, 1014.000000, 3217.797980, 1135.654311
31, 7380.000000, 1362.000000, 3096.500000, 1172.646007
32, 8433.000000, 1430.000000, 3280.380000, 1322.311473
33, 6485.000000, 1219.000000, 3179.272727, 1023.519486
34, 10094.000000, 980.000000, 3245.250000, 1285.708588
35, 11311.000000, 1550.000000, 3643.170000, 1409.579141
36, 10530.000000, 1244.000000, 3539.710000, 1429.575534
