epoch, max, min, mean, standev
107, 83.333333, 0.000000, 43.097643, 23.450882
108, 83.333333, 0.000000, 43.166667, 24.742785
109, 83.333333, 0.000000, 45.532646, 24.237858
110, 83.333333, 0.000000, 42.881944, 23.162885
111, 83.333333, 0.000000, 43.127148, 22.015432
112, 83.333333, 0.000000, 44.097222, 22.160917
113, 83.333333, 0.000000, 38.833333, 24.164490
114, 83.333333, 0.000000, 44.047619, 20.621778
115, 83.333333, 0.000000, 47.278912, 19.397257
116, 83.333333, 0.000000, 43.666667, 22.067644
117, 83.333333, 0.000000, 48.666667, 19.198298
118, 83.333333, 0.000000, 43.367347, 20.270196
119, 83.333333, 0.000000, 43.166667, 20.664467
120, 83.333333, 0.000000, 42.333333, 21.506139
121, 83.333333, 0.000000, 46.833333, 20.058137
122, 83.333333, 0.000000, 43.707483, 21.607149
123, 83.333333, 0.000000, 46.166667, 19.513586
124, 83.333333, 0.000000, 39.862543, 23.882028
125, 83.333333, 0.000000, 43.333333, 22.473329
126, 83.333333, 0.000000, 46.527778, 17.920661
127, 83.333333, 0.000000, 47.333333, 18.610546
128, 83.333333, 0.000000, 46.333333, 23.520175
129, 83.333333, 0.000000, 43.333333, 22.721660
130, 83.333333, 0.000000, 44.833333, 22.056834
131, 83.333333, 0.000000, 45.333333, 21.721634
132, 83.333333, 0.000000, 47.166667, 23.457462
133, 83.333333, 0.000000, 41.408935, 23.337475
134, 83.333333, 0.000000, 41.408935, 22.323563
135, 83.333333, 0.000000, 45.704467, 19.436261
136, 83.333333, 0.000000, 42.517007, 21.287651
137, 83.333333, 0.000000, 42.666667, 22.884083
138, 83.333333, 0.000000, 44.500000, 21.458466
139, 83.333333, 0.000000, 42.500000, 21.500268
140, 83.333333, 0.000000, 43.666667, 23.544022
141, 83.333333, 0.000000, 40.206186, 24.266148
142, 83.333333, 0.000000, 41.408935, 21.124822
143, 66.666667, 0.000000, 42.096220, 20.706948
144, 83.333333, 0.000000, 49.833333, 13.503751
145, 83.333333, 0.000000, 45.117845, 18.785778
