epoch, max, min, mean, standev
0, NaN, NaN, NaN, NaN
1, 9121.000000, 1547.000000, 3131.844828, 1268.007109
2, 5248.000000, 1475.000000, 2509.445946, 787.893900
3, 4258.000000, 1272.000000, 2439.027397, 736.474560
4, 3946.000000, 1557.000000, 2786.027778, 663.879634
5, 4507.000000, 2109.000000, 3683.740260, 446.654034
6, 6257.000000, 2283.000000, 3728.559524, 651.212351
7, 7621.000000, 2092.000000, 3897.726027, 907.715711
8, 6813.000000, 1742.000000, 3728.547945, 892.094711
9, 6766.000000, 1771.000000, 3921.960000, 915.071884
10, 7678.000000, 1883.000000, 4106.447368, 1263.048570
11, 9900.000000, 1699.000000, 3913.197368, 1398.253139
12, 6656.000000, 1749.000000, 3433.736842, 1100.362090
13, 8101.000000, 1692.000000, 4075.141026, 1255.619221
14, 7184.000000, 1706.000000, 3677.324675, 958.211292
15, 7029.000000, 1661.000000, 3697.805195, 1051.965879
16, 9274.000000, 1617.000000, 3584.910256, 1429.154533
17, 42894.000000, 1991.000000, 5983.766234, 8453.598952
18, 12780.000000, 1956.000000, 3986.328947, 1856.641070
19, 7620.000000, 2309.000000, 4703.907895, 1317.171709
20, 10726.000000, 1758.000000, 3613.987013, 1469.149875
21, 9443.000000, 1762.000000, 3639.600000, 1410.467471
22, 7067.000000, 1841.000000, 3935.573333, 1277.689798
23, 9389.000000, 1863.000000, 3888.197368, 1527.838194
24, 6535.000000, 1775.000000, 4137.307692, 1242.927967
25, 7333.000000, 2039.000000, 4428.229730, 1540.293572
26, 11508.000000, 1857.000000, 4042.586667, 1702.027528
27, 8641.000000, 2255.000000, 5236.760000, 1760.429760
28, 12233.000000, 1907.000000, 5063.078947, 1999.362090
29, 8759.000000, 1826.000000, 4102.539474, 1645.883912
30, 7544.000000, 1926.000000, 4175.106667, 1404.090439
31, 8350.000000, 1881.000000, 3893.302632, 1594.272633
32, 9203.000000, 1936.000000, 3958.324324, 1633.071902
33, 7582.000000, 1861.000000, 4250.789474, 1199.759424
34, 8673.000000, 1809.000000, 3865.815789, 1498.459882
35, 10072.000000, 1889.000000, 4077.653333, 1357.029073
36, 7488.000000, 1855.000000, 4201.333333, 1650.225868
37, 9213.000000, 1809.000000, 5106.166667, 1830.684560
38, 9123.000000, 1844.000000, 3949.166667, 1411.423656
39, 8727.000000, 1983.000000, 4480.087500, 1569.757445
40, 8061.000000, 1926.000000, 4589.780488, 1569.158908
41, 9073.000000, 1933.000000, 4310.111111, 1456.330208
42, 10618.000000, 1798.000000, 4605.728395, 1687.167382
43, 11585.000000, 1802.000000, 4606.231707, 1608.801987
44, 15131.000000, 1868.000000, 4869.180723, 1884.203223
45, 9279.000000, 1902.000000, 4969.900000, 1839.317510
46, 11428.000000, 1788.000000, 5024.807229, 2251.344360
47, 11478.000000, 2035.000000, 5178.559524, 1908.959449
48, 10361.000000, 2146.000000, 5331.571429, 1738.080691
49, 12315.000000, 1863.000000, 5403.908046, 2103.509104
50, 9741.000000, 1911.000000, 5454.747253, 1600.263156
51, 11403.000000, 1893.000000, 5431.329545, 2016.129116
52, 11710.000000, 1895.000000, 5651.244186, 2147.406003
53, 10523.000000, 1862.000000, 4907.634146, 1987.653965
54, 10130.000000, 1938.000000, 4896.166667, 1638.986587
55, 11964.000000, 2247.000000, 5393.302326, 2132.083334
56, 13010.000000, 1895.000000, 5333.919540, 2293.728392
57, 11524.000000, 1794.000000, 5667.116279, 2321.661319
